2026-08-01 23:10:50,389 INFO    scraper.main: saved  82. Something More Than This (16.24 GBP)
2026-08-01 23:10:51,746 INFO    scraper.main: saved  83. Soft Apocalypse (26.12 GBP)
2026-08-01 23:10:52,985 INFO    scraper.main: saved  84. So You've Been Publicly Shamed (12.23 GBP)
2026-08-01 23:10:54,320 INFO    scraper.main: saved  85. Shoe Dog: A Memoir by the Creator of NIKE (23.99 GBP)
2026-08-01 23:10:55,400 INFO    scraper.main: saved  86. Shobu Samurai, Project Aryoku (#3) (29.06 GBP)
2026-08-01 23:10:56,644 INFO    scraper.main: saved  87. Secrets and Lace (Fatal Hearts #1) (20.27 GBP)
2026-08-01 23:10:57,939 INFO    scraper.main: saved  88. Scarlett Epstein Hates It Here (43.55 GBP)
2026-08-01 23:10:59,257 INFO    scraper.main: saved  89. Romero and Juliet: A Tragic Tale of Love and Zombies (36.94 GBP)
2026-08-01 23:11:00,356 INFO    scraper.main: saved  90. Redeeming Love (20.47 GBP)
2026-08-01 23:11:01,740 INFO    scraper.main: saved  91. Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form (41.06 GBP)
2026-08-01 23:11:03,226 INFO    scraper.main: saved  92. Poems That Make Grown Women Cry (14.19 GBP)
2026-08-01 23:11:04,400 INFO    scraper.main: saved  93. Nightingale, Sing (38.28 GBP)
2026-08-01 23:11:05,788 INFO    scraper.main: saved  94. Night Sky with Exit Wounds (41.05 GBP)
2026-08-01 23:11:06,898 INFO    scraper.main: saved  95. Mrs. Houdini (30.25 GBP)
2026-08-01 23:11:06,936 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-10.html
2026-08-01 23:11:09,956 INFO    scraper.main: saved  96. Modern Romance (28.26 GBP)
2026-08-01 23:11:11,443 INFO    scraper.main: saved  97. Miss Peregrineâs Home for Peculiar Children (Miss Peregrineâs Peculiar Children #1) (10.76 GBP)
2026-08-01 23:11:12,572 INFO    scraper.main: saved  98. Louisa: The Extraordinary Life of Mrs. Adams (16.85 GBP)
2026-08-01 23:11:13,728 INFO    scraper.main: saved  99. Little Red (13.47 GBP)
2026-08-01 23:11:14,997 INFO    scraper.main: saved 100. Library of Souls (Miss Peregrineâs Peculiar Children #3) (48.56 GBP)
2026-08-01 23:11:16,636 INFO    scraper.main: saved 101. Large Print Heart of the Pride (19.15 GBP)
2026-08-01 23:11:17,975 INFO    scraper.main: saved 102. I Had a Nice Time And Other Lies...: How to find love & sh*t like that (57.36 GBP)
2026-08-01 23:11:19,128 INFO    scraper.main: saved 103. Hollow City (Miss Peregrineâs Peculiar Children #2) (42.98 GBP)
2026-08-01 23:11:20,636 INFO    scraper.main: saved 104. Grumbles (22.16 GBP)
2026-08-01 23:11:21,787 INFO    scraper.main: saved 105. Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond (49.43 GBP)
2026-08-01 23:11:22,982 INFO    scraper.main: saved 106. Frostbite (Vampire Academy #2) (29.99 GBP)
2026-08-01 23:11:24,180 INFO    scraper.main: saved 107. Follow You Home (21.36 GBP)
